Source,Target,Type,Id,Label,timeset,Weight
326150104926,223872027697813,Directed,29236,,,1
326150104926,227228333969461,Directed,29237,,,1
326150104926,7208026668,Directed,29238,,,1
326150104926,309506851302,Directed,29239,,,1
326150104926,264929400047,Directed,29240,,,1
326150104926,6604386669,Directed,29241,,,1
326150104926,148293351940169,Directed,29242,,,1
326150104926,143209099054740,Directed,29243,,,1
326150104926,77589292295,Directed,29244,,,1
326150104926,22166130048,Directed,29245,,,1
326150104926,36796456051,Directed,29246,,,1
326150104926,53855227667,Directed,29247,,,1
326150104926,96585976469,Directed,29248,,,1
326150104926,42666707343,Directed,29249,,,1
326150104926,40744295977,Directed,29250,,,1
326150104926,7346304223,Directed,29251,,,1
326150104926,228682575374,Directed,29252,,,1
10552287399,7037526514,Directed,29253,,,1
10552287399,105112142859490,Directed,29254,,,1
10552287399,7826953993,Directed,29255,,,1
197583830289263,367152833370567,Directed,29256,,,1
197583830289263,105112142859490,Directed,29257,,,1
128046467822,5705118871,Directed,29258,,,1
128046467822,105112142859490,Directed,29259,,,1
128046467822,197052454200,Directed,29260,,,1
128046467822,90671958533,Directed,29261,,,1
21626405048,77589292295,Directed,29262,,,1
21626405048,20060875764,Directed,29263,,,1
8741616781,120953661261945,Directed,29264,,,1
8741616781,40744295977,Directed,29265,,,1
8741616781,304204486298751,Directed,29266,,,1
8741616781,116138018398681,Directed,29267,,,1
8741616781,104707146233609,Directed,29268,,,1
8741616781,216275975852,Directed,29269,,,1
8741616781,105112142859490,Directed,29270,,,1
8741616781,161939043821439,Directed,29271,,,1
8741616781,77589292295,Directed,29272,,,1
8741616781,326150104926,Directed,29273,,,1
8741616781,20901384568,Directed,29274,,,1
8741616781,44789073819,Directed,29275,,,1
8741616781,22166130048,Directed,29276,,,1
8741616781,94323070534,Directed,29277,,,1
8741616781,124803060884779,Directed,29278,,,1
8741616781,228682575374,Directed,29279,,,1
8741616781,8429246183,Directed,29280,,,1
8741616781,156195289363,Directed,29281,,,1
8741616781,7037526514,Directed,29282,,,1
8741616781,7737305975,Directed,29283,,,1
8741616781,7346304223,Directed,29284,,,1
161939043821439,176187677079,Directed,29285,,,1
161939043821439,8741616781,Directed,29286,,,1
161939043821439,105112142859490,Directed,29287,,,1
161939043821439,7346304223,Directed,29288,,,1
161939043821439,36796456051,Directed,29289,,,1
36796456051,5550296508,Directed,29290,,,1
36796456051,7037526514,Directed,29291,,,1
36796456051,126633520699374,Directed,29292,,,1
36796456051,7346304223,Directed,29293,,,1
36796456051,14084625156,Directed,29294,,,1
36796456051,46440585142,Directed,29295,,,1
36796456051,8245623462,Directed,29296,,,1
36796456051,8103318119,Directed,29297,,,1
36796456051,44789073819,Directed,29298,,,1
36796456051,112638779551,Directed,29299,,,1
36796456051,6750402929,Directed,29300,,,1
36796456051,30634981956,Directed,29301,,,1
36796456051,14226545351,Directed,29302,,,1
36796456051,6604386669,Directed,29303,,,1
36796456051,227228333969461,Directed,29304,,,1
36796456051,75764238259,Directed,29305,,,1
36796456051,20060875764,Directed,29306,,,1
36796456051,19262061270,Directed,29307,,,1
36796456051,22893372268,Directed,29308,,,1
36796456051,128923365925,Directed,29309,,,1
36796456051,53855227667,Directed,29310,,,1
36796456051,77589292295,Directed,29311,,,1
36796456051,42666707343,Directed,29312,,,1
36796456051,20901384568,Directed,29313,,,1
36796456051,10159835879,Directed,29314,,,1
36796456051,63255458863,Directed,29315,,,1
36796456051,22166130048,Directed,29316,,,1
36796456051,40796308305,Directed,29317,,,1
345591392232989,308496539234273,Directed,29318,,,1
345591392232989,133340046889,Directed,29319,,,1
345591392232989,200673103280250,Directed,29320,,,1
345591392232989,5768707450,Directed,29321,,,1
345591392232989,413694495415,Directed,29322,,,1
345591392232989,975561105793700,Directed,29323,,,1
345591392232989,68680511262,Directed,29324,,,1
345591392232989,46299886275,Directed,29325,,,1
345591392232989,36796456051,Directed,29326,,,1
345591392232989,112638779551,Directed,29327,,,1
126320410753479,105112142859490,Directed,29328,,,1
126320410753479,8103318119,Directed,29329,,,1
126320410753479,9465008123,Directed,29330,,,1
126320410753479,167641889920409,Directed,29331,,,1
126320410753479,5281959998,Directed,29332,,,1
112638779551,413694495415,Directed,29333,,,1
112638779551,7976226799,Directed,29334,,,1
112638779551,7270241753,Directed,29335,,,1
112638779551,345591392232989,Directed,29336,,,1
112638779551,10170365846,Directed,29337,,,1
112638779551,90671958533,Directed,29338,,,1
112638779551,36796456051,Directed,29339,,,1
112638779551,46299886275,Directed,29340,,,1
112638779551,5768707450,Directed,29341,,,1
112638779551,74947776908,Directed,29342,,,1
112638779551,74504778787,Directed,29343,,,1
112638779551,63958787144,Directed,29344,,,1
112638779551,21410634615,Directed,29345,,,1
112638779551,229899403738458,Directed,29346,,,1
112638779551,68680511262,Directed,29347,,,1
112638779551,142603419139653,Directed,29348,,,1
112638779551,200673103280250,Directed,29349,,,1
112638779551,133340046889,Directed,29350,,,1
112638779551,308496539234273,Directed,29351,,,1
112638779551,67253243887,Directed,29352,,,1
112638779551,45084588507,Directed,29353,,,1
112638779551,69025400418,Directed,29354,,,1
112638779551,79979913992,Directed,29355,,,1
112638779551,64637653943,Directed,29356,,,1
112638779551,126456347482147,Directed,29357,,,1
112638779551,99559607813,Directed,29358,,,1
112638779551,286845273454,Directed,29359,,,1
112638779551,1414171045553584,Directed,29360,,,1
112638779551,207150970887,Directed,29361,,,1
112638779551,39523792780,Directed,29362,,,1
112638779551,144917055340,Directed,29363,,,1
112638779551,8245623462,Directed,29364,,,1
145194418877135,176187677079,Directed,29365,,,1
145194418877135,105112142859490,Directed,29366,,,1
145194418877135,5550296508,Directed,29367,,,1
218836672093,329098403901,Directed,29368,,,1
218836672093,105112142859490,Directed,29369,,,1
218836672093,117903821630555,Directed,29370,,,1
218836672093,176187677079,Directed,29371,,,1
218836672093,123984435600,Directed,29372,,,1
175732339148277,143209099054740,Directed,29373,,,1
175732339148277,36796456051,Directed,29374,,,1
175732339148277,14084625156,Directed,29375,,,1
175732339148277,176187677079,Directed,29376,,,1
175732339148277,197052454200,Directed,29377,,,1
175732339148277,6604386669,Directed,29378,,,1
175732339148277,77589292295,Directed,29379,,,1
175732339148277,22166130048,Directed,29380,,,1
105024561722,22092443056,Directed,29381,,,1
105024561722,5919726343,Directed,29382,,,1
105024561722,89742860745,Directed,29383,,,1
105024561722,7990899756,Directed,29384,,,1
105024561722,22893372268,Directed,29385,,,1
105024561722,6604386669,Directed,29386,,,1
105024561722,30634981956,Directed,29387,,,1
105024561722,20901384568,Directed,29388,,,1
105024561722,46299886275,Directed,29389,,,1
105024561722,22166130048,Directed,29390,,,1
105024561722,20060875764,Directed,29391,,,1
186870644703926,197052454200,Directed,29392,,,1
186870644703926,115062595200257,Directed,29393,,,1
186870644703926,7270241753,Directed,29394,,,1
186870644703926,176187677079,Directed,29395,,,1
186870644703926,223872027697813,Directed,29396,,,1
186870644703926,264929400047,Directed,29397,,,1
186870644703926,22893372268,Directed,29398,,,1
124540834243211,22166130048,Directed,29399,,,1
124540834243211,44789073819,Directed,29400,,,1
124540834243211,20901384568,Directed,29401,,,1
263651652791,20901384568,Directed,29402,,,1
263651652791,105112142859490,Directed,29403,,,1
221241907902753,196413610393596,Directed,29404,,,1
221241907902753,105112142859490,Directed,29405,,,1
221241907902753,176187677079,Directed,29406,,,1
221241907902753,77589292295,Directed,29407,,,1
115062595200257,14226545351,Directed,29408,,,1
124770757587952,105112142859490,Directed,29409,,,1
124770757587952,197052454200,Directed,29410,,,1
124770757587952,90671958533,Directed,29411,,,1
379347525444388,48706027438,Directed,29412,,,1
379347525444388,9980651805,Directed,29413,,,1
379347525444388,223872027697813,Directed,29414,,,1
379347525444388,116402895047837,Directed,29415,,,1
379347525444388,112638779551,Directed,29416,,,1
379347525444388,128923365925,Directed,29417,,,1
379347525444388,264929400047,Directed,29418,,,1
379347525444388,119559737464,Directed,29419,,,1
379347525444388,42666707343,Directed,29420,,,1
379347525444388,105214393988,Directed,29421,,,1
379347525444388,21230560760,Directed,29422,,,1
379347525444388,279056874735,Directed,29423,,,1
379347525444388,16547831022,Directed,29424,,,1
379347525444388,191187460289,Directed,29425,,,1
379347525444388,71644901972,Directed,29426,,,1
379347525444388,102055561963,Directed,29427,,,1
379347525444388,130929323642007,Directed,29428,,,1
379347525444388,37446160893,Directed,29429,,,1
379347525444388,123649551006639,Directed,29430,,,1
379347525444388,181532692383,Directed,29431,,,1
379347525444388,7727784175,Directed,29432,,,1
379347525444388,51752540096,Directed,29433,,,1
379347525444388,282065591808237,Directed,29434,,,1
379347525444388,7208026668,Directed,29435,,,1
379347525444388,117903821630555,Directed,29436,,,1
379347525444388,196413610393596,Directed,29437,,,1
379347525444388,125722620292,Directed,29438,,,1
379347525444388,105112142859490,Directed,29439,,,1
36933811792,105112142859490,Directed,29440,,,1
36933811792,38858586087,Directed,29441,,,1
36933811792,21626405048,Directed,29442,,,1
36933811792,18279403944,Directed,29443,,,1
36933811792,6248267085,Directed,29444,,,1
36933811792,8335563918,Directed,29445,,,1
36933811792,8210451787,Directed,29446,,,1
36933811792,15253175252,Directed,29447,,,1
105298702841970,179810492072065,Directed,29448,,,1
105298702841970,5705118871,Directed,29449,,,1
105298702841970,217164048314670,Directed,29450,,,1
105298702841970,130592353658239,Directed,29451,,,1
105298702841970,7245371700,Directed,29452,,,1
105298702841970,5768707450,Directed,29453,,,1
105298702841970,105112142859490,Directed,29454,,,1
105298702841970,36796456051,Directed,29455,,,1
105298702841970,209361989215,Directed,29456,,,1
105298702841970,191187460289,Directed,29457,,,1
105298702841970,9328458887,Directed,29458,,,1
105298702841970,67997232685,Directed,29459,,,1
105298702841970,96585976469,Directed,29460,,,1
105298702841970,10643211755,Directed,29461,,,1
105298702841970,11558177234,Directed,29462,,,1
105298702841970,22092443056,Directed,29463,,,1
105298702841970,35896804101,Directed,29464,,,1
105298702841970,22893372268,Directed,29465,,,1
105298702841970,370174424170,Directed,29466,,,1
105298702841970,105024561722,Directed,29467,,,1
105298702841970,176187677079,Directed,29468,,,1
105298702841970,138510926210581,Directed,29469,,,1
51752540096,16547831022,Directed,29470,,,1
284473808337,117342865147,Directed,29471,,,1
284473808337,241100506423,Directed,29472,,,1
284473808337,109113232440990,Directed,29473,,,1
284473808337,31732483895,Directed,29474,,,1
284473808337,90061353027,Directed,29475,,,1
284473808337,100484820802,Directed,29476,,,1
284473808337,79544810932,Directed,29477,,,1
284473808337,5330548481,Directed,29478,,,1
284473808337,6558867050,Directed,29479,,,1
284473808337,6564142497,Directed,29480,,,1
284473808337,242567287243,Directed,29481,,,1
284473808337,9770929278,Directed,29482,,,1
284473808337,36736245747,Directed,29483,,,1
284473808337,19691681472,Directed,29484,,,1
284473808337,9098498615,Directed,29485,,,1
284473808337,193083094054755,Directed,29486,,,1
284473808337,30776016407,Directed,29487,,,1
284473808337,55482772043,Directed,29488,,,1
284473808337,123984435600,Directed,29489,,,1
284473808337,9748634303,Directed,29490,,,1
122393481157394,122393481157394,Directed,29491,,,1
122393481157394,13793312555,Directed,29492,,,1
122393481157394,8576093908,Directed,29493,,,1
122393481157394,112402358796244,Directed,29494,,,1
122393481157394,18807449704,Directed,29495,,,1
104120112732,44789073819,Directed,29496,,,1
104120112732,10170365846,Directed,29497,,,1
104120112732,113767371966933,Directed,29498,,,1
104120112732,92199963293,Directed,29499,,,1
104120112732,105214393988,Directed,29500,,,1
104120112732,102055561963,Directed,29501,,,1
104120112732,7208026668,Directed,29502,,,1
361962460518355,128046467822,Directed,29503,,,1
361962460518355,94323070534,Directed,29504,,,1
361962460518355,42666707343,Directed,29505,,,1
125932294091446,31521652038,Directed,29506,,,1
125932294091446,21283608795,Directed,29507,,,1
125932294091446,18828139920,Directed,29508,,,1
125932294091446,441005739296468,Directed,29509,,,1
125932294091446,54769409955,Directed,29510,,,1
125932294091446,164916136887439,Directed,29511,,,1
125932294091446,182736663312,Directed,29512,,,1
125932294091446,30899502664,Directed,29513,,,1
125932294091446,188757841153703,Directed,29514,,,1
125932294091446,18010778998,Directed,29515,,,1
125932294091446,66853676897,Directed,29516,,,1
125932294091446,36736245747,Directed,29517,,,1
125932294091446,10212595263,Directed,29518,,,1
125932294091446,15253175252,Directed,29519,,,1
125932294091446,334899536636186,Directed,29520,,,1
125932294091446,10159835879,Directed,29521,,,1
125932294091446,100484820802,Directed,29522,,,1
125932294091446,6979332244,Directed,29523,,,1
329098403901,105112142859490,Directed,29524,,,1
329098403901,8103318119,Directed,29525,,,1
329098403901,118951846978,Directed,29526,,,1
329098403901,218836672093,Directed,29527,,,1
130592353658239,8103318119,Directed,29528,,,1
130592353658239,95181800661,Directed,29529,,,1
130592353658239,1152140431499664,Directed,29530,,,1
130592353658239,79775744089,Directed,29531,,,1
130592353658239,182162001806727,Directed,29532,,,1
130592353658239,15087023444,Directed,29533,,,1
130592353658239,105112142859490,Directed,29534,,,1
130592353658239,105298702841970,Directed,29535,,,1
186822528021865,84243625744,Directed,29536,,,1
117903821630555,80027946855,Directed,29537,,,1
117903821630555,325185894180862,Directed,29538,,,1
117903821630555,12688553195,Directed,29539,,,1
117903821630555,117533210756,Directed,29540,,,1
117903821630555,46299886275,Directed,29541,,,1
117903821630555,21230560760,Directed,29542,,,1
117903821630555,79775744089,Directed,29543,,,1
117903821630555,6280019085,Directed,29544,,,1
117903821630555,5461947317,Directed,29545,,,1
117903821630555,196413610393596,Directed,29546,,,1
117903821630555,105112142859490,Directed,29547,,,1
118074994886744,105112142859490,Directed,29548,,,1
5120148605,6564142497,Directed,29549,,,1
5120148605,6329881653,Directed,29550,,,1
5120148605,28940545600,Directed,29551,,,1
5120148605,95051637400,Directed,29552,,,1
29282006975,12566691349,Directed,29553,,,1
29282006975,168876631116,Directed,29554,,,1
29282006975,16547831022,Directed,29555,,,1
29282006975,70424008437,Directed,29556,,,1
29282006975,105112142859490,Directed,29557,,,1
151162256531,180774635291325,Directed,29558,,,1
151162256531,125938460770575,Directed,29559,,,1
151162256531,124703400953760,Directed,29560,,,1
151162256531,6459871686,Directed,29561,,,1
151162256531,178550329805,Directed,29562,,,1
12138756141,11455644806,Directed,29563,,,1
12138756141,573233756039968,Directed,29564,,,1
379020813708,8245623462,Directed,29565,,,1
379020813708,21410634615,Directed,29566,,,1
115633971794587,6604386669,Directed,29567,,,1
115633971794587,96585976469,Directed,29568,,,1
115633971794587,309506851302,Directed,29569,,,1
115633971794587,22893372268,Directed,29570,,,1
115633971794587,8434698722,Directed,29571,,,1
115633971794587,176187677079,Directed,29572,,,1
115633971794587,126633520699374,Directed,29573,,,1
115633971794587,264929400047,Directed,29574,,,1
106897812664472,9994477881,Directed,29575,,,1
106897812664472,10212595263,Directed,29576,,,1
106897812664472,8762738724,Directed,29577,,,1
106897812664472,7919071058,Directed,29578,,,1
106897812664472,53783138931,Directed,29579,,,1
106897812664472,339859416120941,Directed,29580,,,1
106897812664472,66423579387,Directed,29581,,,1
106897812664472,13027650750,Directed,29582,,,1
106897812664472,26435256798,Directed,29583,,,1
106897812664472,42553810029,Directed,29584,,,1
106897812664472,21877965244,Directed,29585,,,1
106897812664472,146487481057,Directed,29586,,,1
106897812664472,7641733766,Directed,29587,,,1
106897812664472,10155847541,Directed,29588,,,1
106897812664472,14252061818,Directed,29589,,,1
106897812664472,56941397324,Directed,29590,,,1
106897812664472,46481584202,Directed,29591,,,1
106897812664472,588790961292569,Directed,29592,,,1
106897812664472,6125648039,Directed,29593,,,1
106897812664472,97452840996,Directed,29594,,,1
106897812664472,9770929278,Directed,29595,,,1
106897812664472,6979332244,Directed,29596,,,1
106897812664472,111364542225657,Directed,29597,,,1
106897812664472,10643211755,Directed,29598,,,1
106897812664472,8128837281,Directed,29599,,,1
106897812664472,102322416713,Directed,29600,,,1
106897812664472,5786842377,Directed,29601,,,1
106897812664472,19058419696,Directed,29602,,,1
106897812664472,118218949705,Directed,29603,,,1
106897812664472,9037686647,Directed,29604,,,1
106897812664472,6104379126,Directed,29605,,,1
106897812664472,704507249630524,Directed,29606,,,1
106897812664472,14750930028,Directed,29607,,,1
106897812664472,211425928875252,Directed,29608,,,1
106897812664472,5916438291,Directed,29609,,,1
106897812664472,27659711968,Directed,29610,,,1
106897812664472,36590889165,Directed,29611,,,1
106897812664472,48706027438,Directed,29612,,,1
106897812664472,112645188767671,Directed,29613,,,1
106897812664472,160119897381286,Directed,29614,,,1
106897812664472,236958086349114,Directed,29615,,,1
106897812664472,107865022574262,Directed,29616,,,1
106897812664472,10170365846,Directed,29617,,,1
106897812664472,26260583856,Directed,29618,,,1
106897812664472,9627463422,Directed,29619,,,1
106897812664472,159223040809383,Directed,29620,,,1
106897812664472,6232872074,Directed,29621,,,1
106897812664472,199017240112887,Directed,29622,,,1
106897812664472,248492688494207,Directed,29623,,,1
106897812664472,8335563918,Directed,29624,,,1
106897812664472,170869886291532,Directed,29625,,,1
106897812664472,118907304865324,Directed,29626,,,1
106897812664472,899132313553217,Directed,29627,,,1
106897812664472,103754739663042,Directed,29628,,,1
106897812664472,19787971220,Directed,29629,,,1
106897812664472,200394249984402,Directed,29630,,,1
106897812664472,35850344767,Directed,29631,,,1
106897812664472,28071939336,Directed,29632,,,1
106897812664472,6683731553,Directed,29633,,,1
106897812664472,20281766647,Directed,29634,,,1
106897812664472,194194030593194,Directed,29635,,,1
106897812664472,19794112072,Directed,29636,,,1
106897812664472,67985126744,Directed,29637,,,1
106897812664472,35725162364,Directed,29638,,,1
106897812664472,390297510999650,Directed,29639,,,1
106897812664472,28015075999,Directed,29640,,,1
106897812664472,14106370407,Directed,29641,,,1
264929400047,6604386669,Directed,29642,,,1
264929400047,96585976469,Directed,29643,,,1
264929400047,53855227667,Directed,29644,,,1
83235688897,223872027697813,Directed,29645,,,1
255094424511858,86386329660,Directed,29646,,,1
255094424511858,11455644806,Directed,29647,,,1
255094424511858,12138756141,Directed,29648,,,1
255094424511858,117533210756,Directed,29649,,,1
118970334789531,172685102050,Directed,29650,,,1
118970334789531,8335563918,Directed,29651,,,1
102978793127818,282065591808237,Directed,29652,,,1
20717028964,42933792278,Directed,29653,,,1
20717028964,12384211026,Directed,29654,,,1
20717028964,5705118871,Directed,29655,,,1
20717028964,9980651805,Directed,29656,,,1
20717028964,118951846978,Directed,29657,,,1
20717028964,10170365846,Directed,29658,,,1
20717028964,282065591808237,Directed,29659,,,1
20717028964,21411215352,Directed,29660,,,1
20717028964,6885814958,Directed,29661,,,1
20717028964,7245371700,Directed,29662,,,1
20717028964,19058419696,Directed,29663,,,1
20717028964,7270241753,Directed,29664,,,1
20717028964,11455644806,Directed,29665,,,1
20717028964,6280019085,Directed,29666,,,1
20717028964,18279403944,Directed,29667,,,1
20717028964,25297200265,Directed,29668,,,1
20717028964,7208026668,Directed,29669,,,1
113912245304446,282065591808237,Directed,29670,,,1
282065591808237,138838968356,Directed,29671,,,1
282065591808237,106897812664472,Directed,29672,,,1
282065591808237,379347525444388,Directed,29673,,,1
282065591808237,264929400047,Directed,29674,,,1
282065591808237,83235688897,Directed,29675,,,1
282065591808237,113912245304446,Directed,29676,,,1
282065591808237,20717028964,Directed,29677,,,1
282065591808237,12955899333,Directed,29678,,,1
282065591808237,21411215352,Directed,29679,,,1
282065591808237,118970334789531,Directed,29680,,,1
282065591808237,189859875931,Directed,29681,,,1
282065591808237,7208026668,Directed,29682,,,1
282065591808237,25297200265,Directed,29683,,,1
282065591808237,94461110118,Directed,29684,,,1
282065591808237,23402039579,Directed,29685,,,1
282065591808237,130922415612,Directed,29686,,,1
282065591808237,258426329715,Directed,29687,,,1
282065591808237,105112142859490,Directed,29688,,,1
282065591808237,102055561963,Directed,29689,,,1
128923365925,138928159450757,Directed,29690,,,1
128923365925,37446160893,Directed,29691,,,1
128923365925,182162001806727,Directed,29692,,,1
128923365925,77589292295,Directed,29693,,,1
128923365925,22893372268,Directed,29694,,,1
128923365925,96585976469,Directed,29695,,,1
128923365925,53855227667,Directed,29696,,,1
128923365925,345591392232989,Directed,29697,,,1
128923365925,44789073819,Directed,29698,,,1
128923365925,5705118871,Directed,29699,,,1
128923365925,105112142859490,Directed,29700,,,1
128923365925,36796456051,Directed,29701,,,1
173772342642319,74100576336,Directed,29702,,,1
173772342642319,8214181538,Directed,29703,,,1
173772342642319,83046179352,Directed,29704,,,1
173772342642319,116138018398681,Directed,29705,,,1
173772342642319,176187677079,Directed,29706,,,1
173772342642319,22166130048,Directed,29707,,,1
173772342642319,105112142859490,Directed,29708,,,1
173772342642319,216275975852,Directed,29709,,,1
173772342642319,199042353493120,Directed,29710,,,1
104707146233609,161939043821439,Directed,29711,,,1
104707146233609,22166130048,Directed,29712,,,1
104707146233609,14226545351,Directed,29713,,,1
104707146233609,258426329715,Directed,29714,,,1
104707146233609,42666707343,Directed,29715,,,1
104707146233609,94323070534,Directed,29716,,,1
104707146233609,105112142859490,Directed,29717,,,1
104707146233609,304204486298751,Directed,29718,,,1
104707146233609,44789073819,Directed,29719,,,1
104707146233609,176187677079,Directed,29720,,,1
7208026668,44789073819,Directed,29721,,,1
7208026668,108905269168364,Directed,29722,,,1
7208026668,9098498615,Directed,29723,,,1
7208026668,14226545351,Directed,29724,,,1
7208026668,197052454200,Directed,29725,,,1
7208026668,49105077377,Directed,29726,,,1
7208026668,102055561963,Directed,29727,,,1
181114635239194,22893372268,Directed,29728,,,1
181114635239194,5705118871,Directed,29729,,,1
181114635239194,105112142859490,Directed,29730,,,1
181114635239194,125722620292,Directed,29731,,,1
56314018829,154614254567044,Directed,29732,,,1
56314018829,105112142859490,Directed,29733,,,1
165695045565,193083094054755,Directed,29734,,,1
165695045565,36563149680,Directed,29735,,,1
165695045565,26012002239,Directed,29736,,,1
150254001663972,105112142859490,Directed,29737,,,1
42666707343,196413610393596,Directed,29738,,,1
42666707343,75764238259,Directed,29739,,,1
42666707343,156195289363,Directed,29740,,,1
42666707343,7037526514,Directed,29741,,,1
42666707343,126633520699374,Directed,29742,,,1
42666707343,53855227667,Directed,29743,,,1
42666707343,227228333969461,Directed,29744,,,1
42666707343,8633198429,Directed,29745,,,1
42666707343,7346304223,Directed,29746,,,1
42666707343,77589292295,Directed,29747,,,1
42666707343,6604386669,Directed,29748,,,1
42666707343,176187677079,Directed,29749,,,1
42666707343,44789073819,Directed,29750,,,1
42666707343,20901384568,Directed,29751,,,1
42666707343,6185812851,Directed,29752,,,1
42666707343,105112142859490,Directed,29753,,,1
42666707343,22166130048,Directed,29754,,,1
42666707343,119559737464,Directed,29755,,,1
119559737464,36796456051,Directed,29756,,,1
119559737464,42666707343,Directed,29757,,,1
154614254567044,44789073819,Directed,29758,,,1
154614254567044,37446160893,Directed,29759,,,1
154614254567044,49105077377,Directed,29760,,,1
154614254567044,104120112732,Directed,29761,,,1
154614254567044,196413610393596,Directed,29762,,,1
154614254567044,7270241753,Directed,29763,,,1
154614254567044,90671958533,Directed,29764,,,1
154614254567044,46299886275,Directed,29765,,,1
154614254567044,21230560760,Directed,29766,,,1
154614254567044,128923365925,Directed,29767,,,1
154614254567044,105112142859490,Directed,29768,,,1
154614254567044,15380950339,Directed,29769,,,1
154614254567044,7208026668,Directed,29770,,,1
154614254567044,14226545351,Directed,29771,,,1
154614254567044,22092443056,Directed,29772,,,1
154614254567044,102055561963,Directed,29773,,,1
154614254567044,100834231907,Directed,29774,,,1
154614254567044,105214393988,Directed,29775,,,1
154614254567044,9980651805,Directed,29776,,,1
105214393988,120953661261945,Directed,29777,,,1
105214393988,44789073819,Directed,29778,,,1
105214393988,5705118871,Directed,29779,,,1
105214393988,105112142859490,Directed,29780,,,1
105214393988,128923365925,Directed,29781,,,1
94323070534,102759256526585,Directed,29782,,,1
94323070534,254860604551143,Directed,29783,,,1
94323070534,20901384568,Directed,29784,,,1
94323070534,75764238259,Directed,29785,,,1
94323070534,18010778998,Directed,29786,,,1
94323070534,326150104926,Directed,29787,,,1
94323070534,105112142859490,Directed,29788,,,1
94323070534,196413610393596,Directed,29789,,,1
94323070534,8741616781,Directed,29790,,,1
94323070534,22166130048,Directed,29791,,,1
94323070534,77589292295,Directed,29792,,,1
94323070534,304204486298751,Directed,29793,,,1
94323070534,228682575374,Directed,29794,,,1
94323070534,120953661261945,Directed,29795,,,1
94323070534,40099666845,Directed,29796,,,1
94323070534,44789073819,Directed,29797,,,1
94323070534,104707146233609,Directed,29798,,,1
94323070534,188171375072,Directed,29799,,,1
94323070534,116138018398681,Directed,29800,,,1
94323070534,216275975852,Directed,29801,,,1
94323070534,147262525292598,Directed,29802,,,1
94323070534,7346304223,Directed,29803,,,1
94323070534,104266592953439,Directed,29804,,,1
94323070534,102055561963,Directed,29805,,,1
94323070534,40796308305,Directed,29806,,,1
94323070534,36796456051,Directed,29807,,,1
196048570418682,8103318119,Directed,29808,,,1
196048570418682,112402358796244,Directed,29809,,,1
196048570418682,21898300328,Directed,29810,,,1
196048570418682,488814561143038,Directed,29811,,,1
196048570418682,105842919452319,Directed,29812,,,1
196048570418682,101800100890,Directed,29813,,,1
196048570418682,111376838888644,Directed,29814,,,1
196048570418682,10643211755,Directed,29815,,,1
196048570418682,36563149680,Directed,29816,,,1
196048570418682,20281766647,Directed,29817,,,1
196048570418682,144917055340,Directed,29818,,,1
196048570418682,147262525292598,Directed,29819,,,1
196048570418682,186048831412933,Directed,29820,,,1
196048570418682,107938243423,Directed,29821,,,1
196048570418682,45084588507,Directed,29822,,,1
196048570418682,105112142859490,Directed,29823,,,1
196413610393596,176187677079,Directed,29824,,,1
196413610393596,105112142859490,Directed,29825,,,1
21230560760,126545588322,Directed,29826,,,1
35346978792,12688553195,Directed,29827,,,1
35346978792,5747398233,Directed,29828,,,1
35346978792,19262061270,Directed,29829,,,1
35346978792,35896804101,Directed,29830,,,1
16547831022,64637653943,Directed,29831,,,1
16547831022,229899403738458,Directed,29832,,,1
16547831022,70424008437,Directed,29833,,,1
6730537575,367152833370567,Directed,29834,,,1
6730537575,12955899333,Directed,29835,,,1
6730537575,106764142756920,Directed,29836,,,1
6730537575,54654484004,Directed,29837,,,1
6730537575,6560321844,Directed,29838,,,1
6730537575,118951846978,Directed,29839,,,1
6730537575,90598739932,Directed,29840,,,1
6730537575,90352253585,Directed,29841,,,1
6730537575,11592717710,Directed,29842,,,1
6730537575,78986534109,Directed,29843,,,1
6730537575,10212595263,Directed,29844,,,1
6730537575,10262075277,Directed,29845,,,1
6730537575,5108509613,Directed,29846,,,1
6730537575,9328458887,Directed,29847,,,1
6730537575,51752540096,Directed,29848,,,1
6730537575,138838968356,Directed,29849,,,1
6730537575,103760449633,Directed,29850,,,1
6730537575,93944052260,Directed,29851,,,1
6730537575,45084588507,Directed,29852,,,1
6730537575,100834231907,Directed,29853,,,1
6730537575,39523792780,Directed,29854,,,1
6730537575,8245623462,Directed,29855,,,1
6730537575,7224956785,Directed,29856,,,1
6730537575,8719774366,Directed,29857,,,1
6730537575,9172042123,Directed,29858,,,1
6730537575,159746560708670,Directed,29859,,,1
6730537575,7940560605,Directed,29860,,,1
6730537575,6198736817,Directed,29861,,,1
6730537575,34366716606,Directed,29862,,,1
6730537575,40796308305,Directed,29863,,,1
6730537575,199361046769455,Directed,29864,,,1
6730537575,107865022574262,Directed,29865,,,1
6730537575,6002137995,Directed,29866,,,1
6730537575,67985126744,Directed,29867,,,1
6730537575,103535526389850,Directed,29868,,,1
6730537575,119702488081975,Directed,29869,,,1
6730537575,12019910389,Directed,29870,,,1
6730537575,68680511262,Directed,29871,,,1
6730537575,117713628271096,Directed,29872,,,1
6730537575,117533210756,Directed,29873,,,1
6730537575,10584534401,Directed,29874,,,1
6730537575,19794112072,Directed,29875,,,1
6730537575,36590889165,Directed,29876,,,1
6730537575,8335563918,Directed,29877,,,1
6730537575,130922415612,Directed,29878,,,1
